catalog,schema,table,column_name,data_type,comment
fc_entdata_gold,cdm_pos,other_transaction_header_rpos,eodd_drawer_pickup_qty,int,null
fc_entdata_gold,cdm_pos,other_transaction_header_rpos,eodd_refund_vat_amt,"decimal(30,2)",null
fc_entdata_gold,cdm_pos,other_transaction_header_rpos,eodd_refund_nonsale_debit_qty,int,null
fc_entdata_gold,cdm_pos,other_transaction_header_rpos,eodd_gross_auto_detect_amt,"decimal(30,2)",null
fc_entdata_gold,cdm_pos,other_transaction_header_rpos,eodd_nonsale_debit_amt,"decimal(30,2)",null
fc_entdata_gold,cdm_pos,other_transaction_header_rpos,eodd_gross_auto_detect_qty,int,null
fc_entdata_gold,cdm_pos,other_transaction_header_rpos,eodd_refund_discount_amt,"decimal(30,2)",null
fc_entdata_gold,cdm_pos,other_transaction_header_rpos,eodd_refund_tax_amt,"decimal(30,2)",null
fc_entdata_gold,cdm_pos,other_transaction_header_rpos,eodd_nosale_count,int,null
fc_entdata_gold,cdm_pos,other_transaction_header_rpos,eodd_nonsale_debit_qty,int,null
fc_entdata_gold,cdm_pos,other_transaction_header_rpos,eodd_refund_nonsale_credit_amt,"decimal(30,0)",null
fc_entdata_gold,cdm_pos,other_transaction_header_rpos,eodd_txn_cancel_qty,int,null
fc_entdata_gold,cdm_pos,other_transaction_header_rpos,eodd_payout_qty,int,null
fc_entdata_gold,cdm_pos,other_transaction_header_rpos,eodd_gross_vat_amt,"decimal(30,0)",null
fc_entdata_gold,cdm_pos,other_transaction_header_rpos,eodd_refund_auto_detect_amt,"decimal(30,0)",null
fc_entdata_gold,cdm_pos,other_transaction_header_rpos,eodd_refund_auto_detect_qty,int,null
fc_entdata_gold,cdm_pos,other_transaction_header_rpos,eodd_gross_tax_amt,"decimal(30,0)",null
fc_entdata_gold,cdm_pos,other_transaction_header_rpos,eodd_txn_cancel_amt,"decimal(30,0)",null
fc_entdata_gold,cdm_pos,other_transaction_header_rpos,eodd_gross_txn_qty,int,null
fc_entdata_gold,cdm_pos,other_transaction_header_rpos,eodd_payin_amt,"decimal(30,0)",null
fc_entdata_gold,cdm_pos,other_transaction_header_rpos,eodd_gross_discount_amt,"decimal(30,0)",null
fc_entdata_gold,cdm_pos,other_transaction_header_rpos,eodd_payin_qty,int,null
fc_entdata_gold,cdm_pos,other_transaction_header_rpos,vendor_nm,string,null
fc_entdata_gold,cdm_pos,other_transaction_header_rpos,vendor_model_version,string,null
fc_entdata_gold,cdm_pos,other_transaction_header_rpos,src_filenm,string,null
fc_entdata_gold,cdm_pos,other_transaction_header_rpos,created_date,timestamp,null
fc_entdata_gold,cdm_pos,other_transaction_header_rpos,updated_date,timestamp,null
fc_entdata_gold,cdm_pos,other_transaction_header_rpos,created_by,string,null
fc_entdata_gold,cdm_pos,other_transaction_header_rpos,updated_by,string,null
fc_entdata_gold,cdm_pos,other_transaction_header_rpos,is_referred,string,null
fc_entdata_gold,cdm_pos,other_transaction_header_rpos,Catalog,fc_entdata_gold,
fc_entdata_gold,cdm_pos,other_transaction_header_rpos,Database,cdm_pos,
fc_entdata_gold,cdm_pos,other_transaction_header_rpos,Table,other_transaction_header_rpos,
fc_entdata_gold,cdm_pos,other_transaction_header_rpos,Created Time,Thu Jan 15 17:33:07 UTC 2026,
fc_entdata_gold,cdm_pos,other_transaction_header_rpos,Last Access,UNKNOWN,
fc_entdata_gold,cdm_pos,other_transaction_header_rpos,Created By,Spark ,
fc_entdata_gold,cdm_pos,other_transaction_header_rpos,Type,FOREIGN,
fc_entdata_gold,cdm_pos,other_transaction_header_rpos,Provider,databricks,
fc_entdata_gold,cdm_pos,other_transaction_header_rpos,Owner,omry7478@retailer.com,
fc_entdata_gold,cdm_pos,other_transaction_header_rpos,Table Properties,[],
fc_entdata_gold,cdm_pos,sale_promotions,item_key,bigint,null
fc_entdata_gold,cdm_pos,sale_promotions,store_key,int,null
fc_entdata_gold,cdm_pos,sale_promotions,business_date_key,int,null
fc_entdata_gold,cdm_pos,sale_promotions,discount_promo_code,int,null
fc_entdata_gold,cdm_pos,sale_promotions,Qty_Sold,"decimal(25,4)",null
fc_entdata_gold,cdm_pos,sale_promotions,sales_amt,"decimal(25,4)",null
fc_entdata_gold,cdm_pos,sale_promotions,Catalog,fc_entdata_gold,
fc_entdata_gold,cdm_pos,sale_promotions,Database,cdm_pos,
fc_entdata_gold,cdm_pos,sale_promotions,Table,sale_promotions,
fc_entdata_gold,cdm_pos,sale_promotions,Created Time,Thu Jan 15 17:33:07 UTC 2026,
fc_entdata_gold,cdm_pos,sale_promotions,Last Access,UNKNOWN,
fc_entdata_gold,cdm_pos,sale_promotions,Created By,Spark ,
fc_entdata_gold,cdm_pos,sale_promotions,Type,FOREIGN,
fc_entdata_gold,cdm_pos,sale_promotions,Provider,databricks,
fc_entdata_gold,cdm_pos,sale_promotions,Owner,omry7478@retailer.com,
fc_entdata_gold,cdm_pos,sale_promotions,Table Properties,[],
fc_entdata_gold,cdm_pos,sale_transaction_detail,txn_key,string,null
fc_entdata_gold,cdm_pos,sale_transaction_detail,txn_id,string,null
fc_entdata_gold,cdm_pos,sale_transaction_detail,txn_type,string,null
fc_entdata_gold,cdm_pos,sale_transaction_detail,store_num,int,null
fc_entdata_gold,cdm_pos,sale_transaction_detail,store_banner,string,null
fc_entdata_gold,cdm_pos,sale_transaction_detail,business_date,date,null
fc_entdata_gold,cdm_pos,sale_transaction_detail,detail_line_num,int,null
fc_entdata_gold,cdm_pos,sale_transaction_detail,item_key,bigint,null
fc_entdata_gold,cdm_pos,sale_transaction_detail,item_upc_key,bigint,null
fc_entdata_gold,cdm_pos,sale_transaction_detail,prd_type,string,null
fc_entdata_gold,cdm_pos,sale_transaction_detail,item_desc,string,null
fc_entdata_gold,cdm_pos,sale_transaction_detail,status,string,null
fc_entdata_gold,cdm_pos,sale_transaction_detail,actual_sale_price,"decimal(25,4)",null
fc_entdata_gold,cdm_pos,sale_transaction_detail,regular_sale_price,"decimal(25,4)",null
fc_entdata_gold,cdm_pos,sale_transaction_detail,sale_amt,"decimal(25,4)",null
fc_entdata_gold,cdm_pos,sale_transaction_detail,sale_qty,"decimal(25,4)",null
fc_entdata_gold,cdm_pos,sale_transaction_detail,sale_qty_uom,string,null
fc_entdata_gold,cdm_pos,sale_transaction_detail,prepay_sale_amt,"decimal(25,4)",null
fc_entdata_gold,cdm_pos,sale_transaction_detail,lottery_winning,"decimal(25,4)",null
fc_entdata_gold,cdm_pos,sale_transaction_detail,discount_amt,"decimal(25,4)",null
fc_entdata_gold,cdm_pos,sale_transaction_detail,discount_reasons,string,null
fc_entdata_gold,cdm_pos,sale_transaction_detail,adj_sale_amt,"decimal(25,4)",null
fc_entdata_gold,cdm_pos,sale_transaction_detail,target_line_num,int,null
fc_entdata_gold,cdm_pos,sale_transaction_detail,merch_hierarchy,string,null
fc_entdata_gold,cdm_pos,sale_transaction_detail,sales_restriction,string,null
fc_entdata_gold,cdm_pos,sale_transaction_detail,selling_units,int,null
fc_entdata_gold,cdm_pos,sale_transaction_detail,item_type_cd,string,null
fc_entdata_gold,cdm_pos,sale_transaction_detail,entry_method,string,null
fc_entdata_gold,cdm_pos,sale_transaction_detail,item_upc_cd,bigint,null
fc_entdata_gold,cdm_pos,sale_transaction_detail,poscd_format,string,null
fc_entdata_gold,cdm_pos,sale_transaction_detail,poscd_modifier_nm,string,null
fc_entdata_gold,cdm_pos,sale_transaction_detail,item_scan_mod,string,null
fc_entdata_gold,cdm_pos,sale_transaction_detail,grade_id,bigint,null
fc_entdata_gold,cdm_pos,sale_transaction_detail,position_id,int,null
fc_entdata_gold,cdm_pos,sale_transaction_detail,price_tier_cd,int,null
fc_entdata_gold,cdm_pos,sale_transaction_detail,service_level_cd,bigint,null
fc_entdata_gold,cdm_pos,sale_transaction_detail,time_tier_cd,string,null
fc_entdata_gold,cdm_pos,sale_transaction_detail,online_sale_flag,string,null
fc_entdata_gold,cdm_pos,sale_transaction_detail,outside_sale_flag,string,null
fc_entdata_gold,cdm_pos,sale_transaction_detail,fueling_dispense_end_date_time,timestamp,null
fc_entdata_gold,cdm_pos,sale_transaction_detail,fueling_dispense_start_date_time,timestamp,null
fc_entdata_gold,cdm_pos,sale_transaction_detail,fueling_handle_lift_date_time,timestamp,null
fc_entdata_gold,cdm_pos,sale_transaction_detail,fueling_handle_replace_date_time,timestamp,null
fc_entdata_gold,cdm_pos,sale_transaction_detail,fueling_end_reading_uom,string,null
fc_entdata_gold,cdm_pos,sale_transaction_detail,fueling_end_reading,float,null
fc_entdata_gold,cdm_pos,sale_transaction_detail,fueling_start_reading_uom,string,null
fc_entdata_gold,cdm_pos,sale_transaction_detail,fueling_start_reading,float,null
fc_entdata_gold,cdm_pos,sale_transaction_detail,begin_date,date,null
fc_entdata_gold,cdm_pos,sale_transaction_detail,begin_date_key,int,null
fc_entdata_gold,cdm_pos,sale_transaction_detail,begin_time,timestamp,null
fc_entdata_gold,cdm_pos,sale_transaction_detail,end_date,date,null
fc_entdata_gold,cdm_pos,sale_transaction_detail,end_date_key,int,null
fc_entdata_gold,cdm_pos,sale_transaction_detail,end_time,timestamp,null
fc_entdata_gold,cdm_pos,sale_transaction_detail,suspend_flag,string,null
fc_entdata_gold,cdm_pos,sale_transaction_detail,training_mode_flag,string,null
fc_entdata_gold,cdm_pos,sale_transaction_detail,tax_itemizer_mask,int,null
fc_entdata_gold,cdm_pos,sale_transaction_detail,business_date_key,int,null
fc_entdata_gold,cdm_pos,sale_transaction_detail,event_end_date,date,null
fc_entdata_gold,cdm_pos,sale_transaction_detail,event_end_date_key,int,null
fc_entdata_gold,cdm_pos,sale_transaction_detail,event_end_time,timestamp,null
fc_entdata_gold,cdm_pos,sale_transaction_detail,event_end_time_key,int,null
fc_entdata_gold,cdm_pos,sale_transaction_detail,event_seq_id,int,null
fc_entdata_gold,cdm_pos,sale_transaction_detail,event_start_date,date,null
fc_entdata_gold,cdm_pos,sale_transaction_detail,event_start_date_key,int,null
fc_entdata_gold,cdm_pos,sale_transaction_detail,event_start_time,timestamp,null
fc_entdata_gold,cdm_pos,sale_transaction_detail,event_start_time_key,int,null
fc_entdata_gold,cdm_pos,sale_transaction_detail,till_id,int,null
fc_entdata_gold,cdm_pos,sale_transaction_detail,fsaitem,string,null
fc_entdata_gold,cdm_pos,sale_transaction_detail,prohibit_food_stamp_flag,string,null
fc_entdata_gold,cdm_pos,sale_transaction_detail,cancellation_mode,string,null
fc_entdata_gold,cdm_pos,sale_transaction_detail,uuid,string,null
fc_entdata_gold,cdm_pos,sale_transaction_detail,price_override_approver_id,string,null
fc_entdata_gold,cdm_pos,sale_transaction_detail,og_txn_id,string,null
fc_entdata_gold,cdm_pos,sale_transaction_detail,og_business_date,date,null
fc_entdata_gold,cdm_pos,sale_transaction_detail,og_detail_line_num,int,null
fc_entdata_gold,cdm_pos,sale_transaction_detail,input_src,string,null
fc_entdata_gold,cdm_pos,sale_transaction_detail,sales_destination_id,int,null
fc_entdata_gold,cdm_pos,sale_transaction_detail,shift_num,bigint,null
fc_entdata_gold,cdm_pos,sale_transaction_detail,cashier_id,string,null
fc_entdata_gold,cdm_pos,sale_transaction_detail,overriding_cashier_id,string,null
fc_entdata_gold,cdm_pos,sale_transaction_detail,vndr_model_version,string,null
fc_entdata_gold,cdm_pos,sale_transaction_detail,vndr_nm,string,null
fc_entdata_gold,cdm_pos,sale_transaction_detail,invoice_type,string,null
fc_entdata_gold,cdm_pos,sale_transaction_detail,order_reference,string,null
fc_entdata_gold,cdm_pos,sale_transaction_detail,override_price,"decimal(25,4)",null
fc_entdata_gold,cdm_pos,sale_transaction_detail,override_price_reason,string,null
fc_entdata_gold,cdm_pos,sale_transaction_detail,src_filenm,string,null
fc_entdata_gold,cdm_pos,sale_transaction_detail,data_src,string,null
fc_entdata_gold,cdm_pos,sale_transaction_detail,data_src_key,string,null
fc_entdata_gold,cdm_pos,sale_transaction_detail,created_date,timestamp,null
fc_entdata_gold,cdm_pos,sale_transaction_detail,updated_date,timestamp,null
fc_entdata_gold,cdm_pos,sale_transaction_detail,created_by,string,null
fc_entdata_gold,cdm_pos,sale_transaction_detail,updated_by,string,null
fc_entdata_gold,cdm_pos,sale_transaction_detail,Catalog,fc_entdata_gold,
fc_entdata_gold,cdm_pos,sale_transaction_detail,Database,cdm_pos,
fc_entdata_gold,cdm_pos,sale_transaction_detail,Table,sale_transaction_detail,
fc_entdata_gold,cdm_pos,sale_transaction_detail,Created Time,Thu Jan 15 17:33:07 UTC 2026,
fc_entdata_gold,cdm_pos,sale_transaction_detail,Last Access,UNKNOWN,
fc_entdata_gold,cdm_pos,sale_transaction_detail,Created By,Spark ,
fc_entdata_gold,cdm_pos,sale_transaction_detail,Type,FOREIGN,
fc_entdata_gold,cdm_pos,sale_transaction_detail,Provider,databricks,
fc_entdata_gold,cdm_pos,sale_transaction_detail,Owner,omry7478@retailer.com,
fc_entdata_gold,cdm_pos,sale_transaction_detail,Table Properties,[],
fc_entdata_gold,cdm_pos,sale_transaction_discount,txn_key,string,null
fc_entdata_gold,cdm_pos,sale_transaction_discount,txn_id,string,null
fc_entdata_gold,cdm_pos,sale_transaction_discount,store_num,int,null
fc_entdata_gold,cdm_pos,sale_transaction_discount,business_date,date,null
fc_entdata_gold,cdm_pos,sale_transaction_discount,data_src,string,null
fc_entdata_gold,cdm_pos,sale_transaction_discount,data_src_key,int,null
fc_entdata_gold,cdm_pos,sale_transaction_discount,txn_type,string,null
fc_entdata_gold,cdm_pos,sale_transaction_discount,store_banner,string,null
fc_entdata_gold,cdm_pos,sale_transaction_discount,target_line_num,int,null
fc_entdata_gold,cdm_pos,sale_transaction_discount,detail_line_num,int,null
fc_entdata_gold,cdm_pos,sale_transaction_discount,discount_qty,double,null
fc_entdata_gold,cdm_pos,sale_transaction_discount,discount_amt,"decimal(25,4)",null
fc_entdata_gold,cdm_pos,sale_transaction_discount,discount_reasons,string,null
fc_entdata_gold,cdm_pos,sale_transaction_discount,discount_id_type,string,null
fc_entdata_gold,cdm_pos,sale_transaction_discount,discount_id,string,null
fc_entdata_gold,cdm_pos,sale_transaction_discount,discount_promo_code,int,null
fc_entdata_gold,cdm_pos,sale_transaction_discount,overriding_cashier_id,string,null
fc_entdata_gold,cdm_pos,sale_transaction_discount,fuel_price_rollback_amt_type,string,null
fc_entdata_gold,cdm_pos,sale_transaction_discount,fuel_price_rollback_amt_discount_total,"decimal(25,4)",null
fc_entdata_gold,cdm_pos,sale_transaction_discount,fuel_price_rollback_amt,"decimal(25,4)",null
fc_entdata_gold,cdm_pos,sale_transaction_discount,fuel_discount_reason,string,null
fc_entdata_gold,cdm_pos,sale_transaction_discount,approving_mgr_id,string,null
fc_entdata_gold,cdm_pos,sale_transaction_discount,discount_part,string,null
fc_entdata_gold,cdm_pos,sale_transaction_discount,discount_trigger_line,string,null
fc_entdata_gold,cdm_pos,sale_transaction_discount,business_date_key,int,null
fc_entdata_gold,cdm_pos,sale_transaction_discount,created_date,timestamp,null
fc_entdata_gold,cdm_pos,sale_transaction_discount,updated_date,timestamp,null
fc_entdata_gold,cdm_pos,sale_transaction_discount,created_by,string,null
fc_entdata_gold,cdm_pos,sale_transaction_discount,updated_by,string,null
fc_entdata_gold,cdm_pos,sale_transaction_discount,reason_code,string,null
fc_entdata_gold,cdm_pos,sale_transaction_discount,discount_name,string,null
fc_entdata_gold,cdm_pos,sale_transaction_discount,Catalog,fc_entdata_gold,
fc_entdata_gold,cdm_pos,sale_transaction_discount,Database,cdm_pos,
fc_entdata_gold,cdm_pos,sale_transaction_discount,Table,sale_transaction_discount,
fc_entdata_gold,cdm_pos,sale_transaction_discount,Created Time,Thu Jan 15 17:33:07 UTC 2026,
fc_entdata_gold,cdm_pos,sale_transaction_discount,Last Access,UNKNOWN,
fc_entdata_gold,cdm_pos,sale_transaction_discount,Created By,Spark ,
fc_entdata_gold,cdm_pos,sale_transaction_discount,Type,FOREIGN,
fc_entdata_gold,cdm_pos,sale_transaction_discount,Provider,databricks,
fc_entdata_gold,cdm_pos,sale_transaction_discount,Owner,omry7478@retailer.com,
fc_entdata_gold,cdm_pos,sale_transaction_discount,Table Properties,[],
fc_entdata_gold,cdm_pos,sale_transaction_header,txn_key,string,null
fc_entdata_gold,cdm_pos,sale_transaction_header,txn_id,string,null
fc_entdata_gold,cdm_pos,sale_transaction_header,og_txn_id,string,null
fc_entdata_gold,cdm_pos,sale_transaction_header,store_num,int,null
fc_entdata_gold,cdm_pos,sale_transaction_header,business_date,date,null
fc_entdata_gold,cdm_pos,sale_transaction_header,data_src,string,null
fc_entdata_gold,cdm_pos,sale_transaction_header,data_src_key,int,null
fc_entdata_gold,cdm_pos,sale_transaction_header,txn_type,string,null
fc_entdata_gold,cdm_pos,sale_transaction_header,store_banner,string,null
fc_entdata_gold,cdm_pos,sale_transaction_header,total_gross_amt,"decimal(25,4)",null
fc_entdata_gold,cdm_pos,sale_transaction_header,total_net_amt,"decimal(25,4)",null
fc_entdata_gold,cdm_pos,sale_transaction_header,total_tax_amt,"decimal(25,4)",null
fc_entdata_gold,cdm_pos,sale_transaction_header,discount_amt,"decimal(25,4)",null
fc_entdata_gold,cdm_pos,sale_transaction_header,sub_total,"decimal(25,4)",null
fc_entdata_gold,cdm_pos,sale_transaction_header,age_verification_flag,string,null
fc_entdata_gold,cdm_pos,sale_transaction_header,cust_id,string,null
fc_entdata_gold,cdm_pos,sale_transaction_header,store_operator_key,bigint,null
fc_entdata_gold,cdm_pos,sale_transaction_header,online_sale_flag,string,null
fc_entdata_gold,cdm_pos,sale_transaction_header,retailer_rewards_flag,int,null
fc_entdata_gold,cdm_pos,sale_transaction_header,loyalty_txn_flag,string,null
fc_entdata_gold,cdm_pos,sale_transaction_header,outside_sale_flag,string,null
fc_entdata_gold,cdm_pos,sale_transaction_header,suspend_flag,string,null
fc_entdata_gold,cdm_pos,sale_transaction_header,training_mode_flag,string,null
fc_entdata_gold,cdm_pos,sale_transaction_header,cashier_id,string,null
fc_entdata_gold,cdm_pos,sale_transaction_header,business_date_key,int,null
fc_entdata_gold,cdm_pos,sale_transaction_header,event_end_date,date,null
fc_entdata_gold,cdm_pos,sale_transaction_header,event_end_date_key,int,null
fc_entdata_gold,cdm_pos,sale_transaction_header,event_end_time,timestamp,null
fc_entdata_gold,cdm_pos,sale_transaction_header,event_end_time_key,int,null
fc_entdata_gold,cdm_pos,sale_transaction_header,event_seq_id,int,null
fc_entdata_gold,cdm_pos,sale_transaction_header,event_start_date,date,null
fc_entdata_gold,cdm_pos,sale_transaction_header,event_start_date_key,int,null
fc_entdata_gold,cdm_pos,sale_transaction_header,event_start_time,timestamp,null
fc_entdata_gold,cdm_pos,sale_transaction_header,event_start_time_key,int,null
fc_entdata_gold,cdm_pos,sale_transaction_header,receipt_date,date,null
fc_entdata_gold,cdm_pos,sale_transaction_header,receipt_date_key,int,null
fc_entdata_gold,cdm_pos,sale_transaction_header,receipt_time,timestamp,null
fc_entdata_gold,cdm_pos,sale_transaction_header,receipt_time_key,int,null
fc_entdata_gold,cdm_pos,sale_transaction_header,register_id,int,null
fc_entdata_gold,cdm_pos,sale_transaction_header,till_id,int,null
fc_entdata_gold,cdm_pos,sale_transaction_header,uuid,string,null
fc_entdata_gold,cdm_pos,sale_transaction_header,input_src,string,null
fc_entdata_gold,cdm_pos,sale_transaction_header,shift_num,bigint,null
fc_entdata_gold,cdm_pos,sale_transaction_header,created_date,timestamp,null
fc_entdata_gold,cdm_pos,sale_transaction_header,updated_date,timestamp,null
fc_entdata_gold,cdm_pos,sale_transaction_header,created_by,string,null
fc_entdata_gold,cdm_pos,sale_transaction_header,updated_by,string,null
fc_entdata_gold,cdm_pos,sale_transaction_header,Catalog,fc_entdata_gold,
fc_entdata_gold,cdm_pos,sale_transaction_header,Database,cdm_pos,
fc_entdata_gold,cdm_pos,sale_transaction_header,Table,sale_transaction_header,
fc_entdata_gold,cdm_pos,sale_transaction_header,Created Time,Thu Jan 15 17:33:07 UTC 2026,
fc_entdata_gold,cdm_pos,sale_transaction_header,Last Access,UNKNOWN,
fc_entdata_gold,cdm_pos,sale_transaction_header,Created By,Spark ,
fc_entdata_gold,cdm_pos,sale_transaction_header,Type,FOREIGN,
fc_entdata_gold,cdm_pos,sale_transaction_header,Provider,databricks,
fc_entdata_gold,cdm_pos,sale_transaction_header,Owner,omry7478@retailer.com,
fc_entdata_gold,cdm_pos,sale_transaction_header,Table Properties,[],
fc_entdata_gold,cdm_pos,sale_transaction_header_drift_metrics,window,varchar(255),null
fc_entdata_gold,cdm_pos,sale_transaction_header_drift_metrics,granularity,string,null
fc_entdata_gold,cdm_pos,sale_transaction_header_drift_metrics,monitor_version,bigint,null
fc_entdata_gold,cdm_pos,sale_transaction_header_drift_metrics,slice_key,string,null
fc_entdata_gold,cdm_pos,sale_transaction_header_drift_metrics,slice_value,string,null
fc_entdata_gold,cdm_pos,sale_transaction_header_drift_metrics,column_name,string,null
fc_entdata_gold,cdm_pos,sale_transaction_header_drift_metrics,data_type,string,null
fc_entdata_gold,cdm_pos,sale_transaction_header_drift_metrics,window_cmp,varchar(255),null
fc_entdata_gold,cdm_pos,sale_transaction_header_drift_metrics,drift_type,string,null
fc_entdata_gold,cdm_pos,sale_transaction_header_drift_metrics,count_delta,bigint,null
fc_entdata_gold,cdm_pos,sale_transaction_header_drift_metrics,avg_delta,double,null
fc_entdata_gold,cdm_pos,sale_transaction_header_drift_metrics,percent_null_delta,double,null
fc_entdata_gold,cdm_pos,sale_transaction_header_drift_metrics,percent_zeros_delta,double,null
fc_entdata_gold,cdm_pos,sale_transaction_header_drift_metrics,percent_distinct_delta,double,null
fc_entdata_gold,cdm_pos,sale_transaction_header_drift_metrics,non_null_columns_delta,varchar(255),null
fc_entdata_gold,cdm_pos,sale_transaction_header_drift_metrics,js_distance,double,null
fc_entdata_gold,cdm_pos,sale_transaction_header_drift_metrics,ks_test,varchar(255),null
fc_entdata_gold,cdm_pos,sale_transaction_header_drift_metrics,wasserstein_distance,double,null
fc_entdata_gold,cdm_pos,sale_transaction_header_drift_metrics,population_stability_index,double,null
fc_entdata_gold,cdm_pos,sale_transaction_header_drift_metrics,chi_squared_test,varchar(255),null
fc_entdata_gold,cdm_pos,sale_transaction_header_drift_metrics,tv_distance,double,null
fc_entdata_gold,cdm_pos,sale_transaction_header_drift_metrics,l_infinity_distance,double,null
fc_entdata_gold,cdm_pos,sale_transaction_header_drift_metrics,Catalog,fc_entdata_gold,
fc_entdata_gold,cdm_pos,sale_transaction_header_drift_metrics,Database,cdm_pos,
fc_entdata_gold,cdm_pos,sale_transaction_header_drift_metrics,Table,sale_transaction_header_drift_metrics,
fc_entdata_gold,cdm_pos,sale_transaction_header_drift_metrics,Created Time,Thu Jan 15 17:33:07 UTC 2026,
fc_entdata_gold,cdm_pos,sale_transaction_header_drift_metrics,Last Access,UNKNOWN,
fc_entdata_gold,cdm_pos,sale_transaction_header_drift_metrics,Created By,Spark ,
fc_entdata_gold,cdm_pos,sale_transaction_header_drift_metrics,Type,FOREIGN,
fc_entdata_gold,cdm_pos,sale_transaction_header_drift_metrics,Provider,databricks,
fc_entdata_gold,cdm_pos,sale_transaction_header_drift_metrics,Owner,omry7478@retailer.com,
fc_entdata_gold,cdm_pos,sale_transaction_header_drift_metrics,Table Properties,[],
fc_entdata_gold,cdm_pos,sale_transaction_header_profile_metrics,window,varchar(255),null
fc_entdata_gold,cdm_pos,sale_transaction_header_profile_metrics,log_type,string,null
fc_entdata_gold,cdm_pos,sale_transaction_header_profile_metrics,logging_table_commit_version,int,null
fc_entdata_gold,cdm_pos,sale_transaction_header_profile_metrics,monitor_version,bigint,null
fc_entdata_gold,cdm_pos,sale_transaction_header_profile_metrics,granularity,string,null
fc_entdata_gold,cdm_pos,sale_transaction_header_profile_metrics,slice_key,string,null
fc_entdata_gold,cdm_pos,sale_transaction_header_profile_metrics,slice_value,string,null
fc_entdata_gold,cdm_pos,sale_transaction_header_profile_metrics,column_name,string,null
fc_entdata_gold,cdm_pos,sale_transaction_header_profile_metrics,count,bigint,null
fc_entdata_gold,cdm_pos,sale_transaction_header_profile_metrics,data_type,string,null
fc_entdata_gold,cdm_pos,sale_transaction_header_profile_metrics,num_nulls,bigint,null
fc_entdata_gold,cdm_pos,sale_transaction_header_profile_metrics,avg,double,null
fc_entdata_gold,cdm_pos,sale_transaction_header_profile_metrics,quantiles,varchar(255),null
fc_entdata_gold,cdm_pos,sale_transaction_header_profile_metrics,min,double,null
fc_entdata_gold,cdm_pos,sale_transaction_header_profile_metrics,max,double,null
fc_entdata_gold,cdm_pos,sale_transaction_header_profile_metrics,stddev,double,null
fc_entdata_gold,cdm_pos,sale_transaction_header_profile_metrics,num_zeros,bigint,null
fc_entdata_gold,cdm_pos,sale_transaction_header_profile_metrics,num_nan,bigint,null
fc_entdata_gold,cdm_pos,sale_transaction_header_profile_metrics,min_length,double,null
fc_entdata_gold,cdm_pos,sale_transaction_header_profile_metrics,max_length,double,null
fc_entdata_gold,cdm_pos,sale_transaction_header_profile_metrics,avg_length,double,null
fc_entdata_gold,cdm_pos,sale_transaction_header_profile_metrics,non_null_columns,varchar(255),null
fc_entdata_gold,cdm_pos,sale_transaction_header_profile_metrics,frequent_items,varchar(255),null
fc_entdata_gold,cdm_pos,sale_transaction_header_profile_metrics,median,double,null
fc_entdata_gold,cdm_pos,sale_transaction_header_profile_metrics,distinct_count,bigint,null
fc_entdata_gold,cdm_pos,sale_transaction_header_profile_metrics,percent_nan,double,null
fc_entdata_gold,cdm_pos,sale_transaction_header_profile_metrics,percent_null,double,null
fc_entdata_gold,cdm_pos,sale_transaction_header_profile_metrics,percent_zeros,double,null
fc_entdata_gold,cdm_pos,sale_transaction_header_profile_metrics,percent_distinct,double,null
fc_entdata_gold,cdm_pos,sale_transaction_header_profile_metrics,Catalog,fc_entdata_gold,
fc_entdata_gold,cdm_pos,sale_transaction_header_profile_metrics,Database,cdm_pos,
fc_entdata_gold,cdm_pos,sale_transaction_header_profile_metrics,Table,sale_transaction_header_profile_metrics,
fc_entdata_gold,cdm_pos,sale_transaction_header_profile_metrics,Created Time,Thu Jan 15 17:33:07 UTC 2026,
fc_entdata_gold,cdm_pos,sale_transaction_header_profile_metrics,Last Access,UNKNOWN,
fc_entdata_gold,cdm_pos,sale_transaction_header_profile_metrics,Created By,Spark ,
fc_entdata_gold,cdm_pos,sale_transaction_header_profile_metrics,Type,FOREIGN,
fc_entdata_gold,cdm_pos,sale_transaction_header_profile_metrics,Provider,databricks,
fc_entdata_gold,cdm_pos,sale_transaction_header_profile_metrics,Owner,omry7478@retailer.com,
fc_entdata_gold,cdm_pos,sale_transaction_header_profile_metrics,Table Properties,[],
fc_entdata_gold,cdm_pos,sale_transaction_receipt,txn_key,string,null
fc_entdata_gold,cdm_pos,sale_transaction_receipt,txn_id,string,null
fc_entdata_gold,cdm_pos,sale_transaction_receipt,store_num,int,null
fc_entdata_gold,cdm_pos,sale_transaction_receipt,business_date,date,null
fc_entdata_gold,cdm_pos,sale_transaction_receipt,store_banner,string,null
fc_entdata_gold,cdm_pos,sale_transaction_receipt,total_gross_amt,"decimal(25,4)",null
fc_entdata_gold,cdm_pos,sale_transaction_receipt,total_net_amt,"decimal(25,4)",null
fc_entdata_gold,cdm_pos,sale_transaction_receipt,total_tax_amt,"decimal(25,4)",null
fc_entdata_gold,cdm_pos,sale_transaction_receipt,sub_total,"decimal(25,4)",null
fc_entdata_gold,cdm_pos,sale_transaction_receipt,event_start_time,timestamp,null
fc_entdata_gold,cdm_pos,sale_transaction_receipt,event_end_time,timestamp,null
fc_entdata_gold,cdm_pos,sale_transaction_receipt,receipt_time,timestamp,null
